customer_id,date_registered,username,name,Initial,gender,address,State,Zip code,email,Masked email,birthdate,current_location,residence,employer,job,age,Binned Age,salary,Binned salary,credit_card_provider,,,,,,,,,,,
2531bdc8-cc71-49af-b15d-4eb456b2503c,2021-04-17,stonematthew,Barbara Parsons,B.P.,F,"49062 Swanson Overpass
Johnsonport, WV 43963",WV,43963,michael51@hotmail.com,*********@hotmail.com,2005-04-10,"['20.1196435', '-86.963091']","117 Gutierrez Unions
West Marymouth, OK 43526",Mitchell-Parks,"Engineer, energy",38,26-40,"$77,730",Medium Income,VISA 13 digit,,,,,,,,,,,
a3b0cb74-ee82-4811-8dbd-ff88484673f7,2020-10-06,lray,Cheryl Mckinney,C.M.,F,"2415 Devin Track
New Larry, VT 47019",VT,47019,kelly01@gmail.com,*******@gmail.com,1926-04-28,"['-8.459250', '132.266071']","3536 Smith Place
Edwardburgh, WV 19328",Clements-Sloan,Chartered management accountant,27,26-40,"$23,337",Low Income,Diners Club / Carte Blanche,,,,,,,,,,,
1f6a4316-4c93-4e50-a578-3258089baac5,2021-08-14,lrivas,Sandra Franco,S.F.,F,"89596 William Ville
Lake Stephenburgh, IN 56138",IN,56138,nwolf@hotmail.com,*****@hotmail.com,1978-03-14,"['15.1808135', '32.917539']","56106 Collier Coves Apt. 758
South Sharon, WY 78640","Hall, Cohen and Moore",Automotive engineer,59,41+,"$113,115",Medium Income,VISA 16 digit,,,,,,,,,,,
c0484947-e452-4d3d-b0c2-b291b80b8292,2019-06-28,johnthompson,Donna Morris,D.M.,F,"67387 Rios Mills
Arielton, HI 10527",HI,10527,bradleyjones@yahoo.com,************@yahoo.com,2009-08-16,"['16.489823', '123.995305']","5564 Hines Knoll
Margaretville, HI 86723",Henson PLC,Quality manager,21,18-25,"$138,258",Medium Income,VISA 16 digit,,,,,,,,,,,
9c9a1db1-1401-411f-8ce4-4467c95eedcd,2020-11-29,kevinalexander,Christopher Patton,C.P.,M,"3642 Joel Glens Apt. 560
Port Tamara, KY 12350",KY,12350,aaron82@gmail.com,*******@gmail.com,2012-05-14,"['-31.966531', '79.211539']","69708 Jesus Rue Apt. 839
Scottfort, ME 99197","Gates, Weaver and Kane","Programmer, applications",39,26-40,"$208,655",High Income,Mastercard,,,,,,,,,,,
dcec559d-b1c6-482b-aa1d-b4ecbd88e666,2019-08-21,dustin34,Lisa Johnson,L.J.,F,"5939 Jacob Row
North Donaldland, CT 48912",CT,48912,charles59@yahoo.com,*********@yahoo.com,1963-06-13,"['73.1374235', '-39.793159']","372 Combs Greens Suite 845
Hansenview, MI 98521","Arias, Rosario and Jones",Herpetologist,32,26-40,"$123,290",Medium Income,VISA 16 digit,,,,,,,,,,,
d9a38be6-d2e4-4bcc-be6d-b650317d501f,2019-07-15,kevinmckay,Danny Oconnor,D.O.,M,"7014 Gonzalez Coves
South Kent, CA 79920",CA,79920,lwarren@yahoo.com,*******@yahoo.com,1988-12-31,"['-5.273459', '0.592748']","2339 Curtis Plains Apt. 377
Tammyview, NC 26136",Hunter and Sons,Bookseller,56,41+,"$171,344",High Income,JCB 15 digit,,,,,,,,,,,
a1e0a79c-9855-46d2-9f42-b3f5d15e57b5,2021-02-27,tammy15,Patricia Ramirez,P.R.,F,"637 Kim Green Apt. 913
Pughview, RI 63908",RI,63908,jenkinsmichael@yahoo.com,**************@yahoo.com,1995-01-28,"['4.171229', '72.830975']","7478 Santos Valleys Apt. 248
Aprilbury, NJ 67432",Gray Group,Water engineer,52,41+,"$116,486",Medium Income,VISA 16 digit,,,,,,,,,,,
43fa14d6-7c9b-4dc6-b065-225702b23989,2020-02-05,cgates,Brian Palmer,B.P.,M,"3019 King Parks
Caseymouth, ND 35448",ND,35448,brendantaylor@yahoo.com,*************@yahoo.com,1930-05-31,"['52.863407', '-173.284269']","8300 Robert Springs Apt. 249
Mikeberg, GA 35487","Walls, Brennan and Ryan",Advice worker,43,41+,"$126,416",Medium Income,VISA 13 digit,,,,,,,,,,,
2c8fa0e9-be6f-471a-912f-56a1d5cde755,2021-01-13,wellsashley,Larry Ryan,L.R.,M,"52561 Pamela Fall Suite 476
Michaelfurt, SC 28802",SC,28802,wilsontonya@yahoo.com,***********@yahoo.com,1998-08-17,"['55.8121505', '-167.173049']","94864 Jason Underpass
Walterschester, OR 89830","Wood, Woodward and Short",Community development worker,48,41+,"$115,205",Medium Income,Maestro,,,,,,,,,,,
8ae4d124-10de-4496-93fe-d72248fa9d62,2020-06-19,gmeyer,Robert Nguyen,R.N.,M,"Unit 3346 Box 1109
DPO AA 48711",AA,48711,smithkathy@gmail.com,**********@gmail.com,1974-04-25,"['-14.7847555', '-138.562284']","USNV Lopez
FPO AP 82008","Horton, Martin and Cooper",Special educational needs teacher,55,41+,"$212,148",High Income,VISA 19 digit,,,,,,,,,,,
cea48c17-06ec-4f2a-ab66-b1ccc18869f3,2021-06-13,rflores,Andrea Heath,A.H.,F,"299 Megan Crest Apt. 821
Markville, OK 53413",OK,53413,steven41@yahoo.com,********@yahoo.com,2006-10-24,"['-50.0146575', '-73.093701']","518 Carey Creek Suite 007
East Curtis, OK 86093",Conway Ltd,Games developer,40,26-40,"$134,881",Medium Income,Diners Club / Carte Blanche,,,,,,,,,,,
d29421e6-f20b-4fd8-9219-64ce35f576b6,2020-07-16,tracyjacobs,Alexander Clark,A.C.,M,"PSC 2598, Box 2957
APO AE 77323",AE,77323,iturner@yahoo.com,*******@yahoo.com,1992-03-22,"['29.8096195', '120.746475']","695 Watkins Locks Suite 080
Calebton, MN 13627","Pham, Welch and Camacho",Psychiatrist,58,41+,"$109,992",Medium Income,VISA 19 digit,,,,,,,,,,,
6cd08c5d-b089-431e-8987-e7a27a5725f8,2021-11-02,wendyhunter,Daniel Hamilton,D.H.,M,"3729 Johnson Row
Linport, KY 26120",KY,26120,gregorycameron@hotmail.com,**************@hotmail.com,2015-05-18,"['46.3620035', '-13.666506']","2091 Michael Green Apt. 418
Murphyfort, NV 97768",Clark-Kramer,Tree surgeon,51,41+,"$83,217",Medium Income,Discover,,,,,,,,,,,
8e10fd5d-b535-4a3e-8e1d-ae6c7f8a0af4,2021-10-30,nathan75,Ebony Castillo,E.C.,F,"PSC 5779, Box 1156
APO AP 77070",AP,77070,jenkinsjessica@hotmail.com,**************@hotmail.com,1949-05-24,"['22.662261', '-159.169624']","9804 Rangel Estates Suite 035
Lake Michael, TX 27389",Carlson Group,Editorial assistant,50,41+,"$50,750",Medium Income,JCB 15 digit,,,,,,,,,,,
4cee5849-156d-4580-80bb-95501eeb9fb6,2021-11-06,robertbean,Kristen Richard,K.R.,F,"1698 Nguyen Loaf
West Victor, KS 45461",KS,45461,bashley@gmail.com,*******@gmail.com,1993-06-22,"['33.921717', '128.678213']","77248 Philip Island
South Hayden, RI 59130",Lutz-Hull,"Research officer, government",43,41+,"$96,083",Medium Income,VISA 19 digit,,,,,,,,,,,
c7742c18-a446-4f5d-b0e0-7101391f095a,2021-06-01,karastevens,Kara Duncan,K.D.,F,"418 Jessica Orchard
West Normahaven, MO 22402",MO,22402,mleonard@gmail.com,********@gmail.com,1934-02-12,"['64.942166', '91.884876']","92483 Sparks Forks
Bentonview, AZ 81011","Hill, Rodriguez and Church","Engineer, broadcasting (operations)",23,18-25,"$152,125",High Income,VISA 19 digit,,,,,,,,,,,
f83c9eb8-3a93-46e5-a382-cf5696083f0d,2021-02-10,pennybrown,Kevin Hudson,K.H.,M,"USNS Hunter
FPO AP 98855",AP,98855,fergusonstephanie@hotmail.com,*****************@hotmail.com,1960-05-15,"['-7.0221605', '45.096972']","9515 Courtney Ranch
Christopherbury, TX 38161",Maxwell Group,Drilling engineer,59,41+,"$56,823",Medium Income,American Express,,,,,,,,,,,
3e4961c3-c6e1-4f8f-9887-cf253777b506,2021-11-19,lowedavid,Robin Baldwin,R.B.,F,"8760 Joshua Locks
Benjaminfort, ME 32187",ME,32187,sarahcollins@yahoo.com,************@yahoo.com,1999-05-21,"['-58.7709325', '-49.622043']","557 Ann Roads Apt. 445
Clarkhaven, MS 23124","Allen, Bailey and Richard",Financial trader,34,26-40,"$115,399",Medium Income,VISA 19 digit,,,,,,,,,,,
6a024153-add9-4c04-ab79-22e104679e8e,2021-05-10,moorecaitlin,Kristen Liu,K.L.,F,"430 Lester Valley Apt. 977
Lake Nicoleberg, NC 33522",NC,33522,palmerrobert@hotmail.com,************@hotmail.com,1960-05-08,"['49.208866', '48.846600']","0093 Charlene Circle
West Joseph, IA 66837",Bullock-West,Publishing copy,43,41+,"$54,800",Medium Income,VISA 13 digit,,,,,,,,,,,
1399f497-5994-469e-8656-47fe2cab93e8,2020-11-28,agonzalez,Jeremy Martin,J.M.,M,"28225 Xavier Shores
Davistown, AK 02446",AK,02446,fhansen@yahoo.com,*******@yahoo.com,1983-08-16,"['53.1258115', '157.862469']","7927 Hutchinson Corners Suite 016
Lake Mckenzie, CO 15150",Livingston-Johnson,Higher education lecturer,62,41+,"$204,219",High Income,Discover,,,,,,,,,,,
aa7c60ed-5b15-495a-88bd-21bfc90163cf,2021-12-05,gregorygriffin,Kyle Sampson,K.S.,M,"09671 Jacqueline Villages
West Julieport, MO 40203",MO,40203,nhanson@yahoo.com,*******@yahoo.com,2012-05-19,"['42.726667', '-111.276719']","080 Kimberly Well
Karenland, IL 91103",Tapia Group,Quarry manager,22,18-25,"$158,537",High Income,JCB 16 digit,,,,,,,,,,,
f4bd4807-5c48-4f8e-9eb9-b98bd7deb676,2022-05-06,hollylane,Jordan Jones,J.J.,M,"7287 Michelle Radial
East Johnnyland, VT 00635",VT,00635,davidsonlance@gmail.com,*************@gmail.com,1909-06-11,"['-15.357494', '69.403794']","21071 Rhodes Cove Suite 052
Reedhaven, VT 73350","Bright, Mclean and Dennis","Engineer, structural",48,41+,"$192,496",High Income,JCB 15 digit,,,,,,,,,,,
0e1eb6f0-3e1f-4a56-beed-7019b63266c8,2020-07-07,lharrison,Joanna Austin,J.A.,F,"019 Rose Views Suite 707
Veronicaville, KS 18055",KS,18055,xlee@gmail.com,****@gmail.com,2020-07-27,"['-62.604943', '103.586572']","305 Vaughn Lock Apt. 239
West Amandaborough, OK 99655","Perez, Mccoy and Espinoza","Doctor, general practice",40,26-40,"$88,583",Medium Income,VISA 16 digit,,,,,,,,,,,
8d484be1-5e83-4538-8856-676ebb795cae,2022-02-09,barbara62,Eugene Villanueva,E.V.,M,"PSC 3339, Box 5436
APO AP 32425",AP,32425,carlwilliams@gmail.com,************@gmail.com,1943-02-08,"['3.431415', '-6.271931']","184 Rodriguez Knolls
New Tony, WA 01239",Smith and Sons,Television floor manager,62,41+,"$74,493",Medium Income,Discover,,,,,,,,,,,
9fe4e835-792c-4830-96f7-89c730ac5c60,2019-09-29,efitzpatrick,Vicki Pena,V.P.,F,"41459 Garcia Lock Suite 696
East Mitchellstad, NE 98270",NE,98270,schneiderkyle@gmail.com,*************@gmail.com,1999-09-12,"['-5.6866745', '-37.686527']","18818 Natalie Lane
Lake Jennifer, MT 93153",Hicks-Ramirez,"Librarian, public",49,41+,"$235,783",High Income,Maestro,,,,,,,,,,,
30060d29-f8f5-47a6-8e4f-23f8bb3cd27e,2020-04-11,fphillips,Mason Mckay,M.M.,M,"USNS Hartman
FPO AA 59354",AA,59354,joshuagardner@yahoo.com,*************@yahoo.com,1925-08-23,"['-34.2163485', '-35.117594']","5057 Calhoun Springs
Douglasport, ID 58738","Holt, Clark and Martinez","Accountant, chartered management",23,18-25,"$77,524",Medium Income,VISA 13 digit,,,,,,,,,,,
59dfe77b-9c67-491a-b2b7-926877c13624,2020-12-01,maryaguilar,Brianna Rosales,B.R.,F,"05060 Mckay Lodge
Lake Kristybury, TX 74489",TX,74489,mary64@hotmail.com,******@hotmail.com,1929-11-20,"['-83.2925725', '-38.846035']","2058 Nash Crest
South Rebecca, CA 50820",Hines and Sons,Armed forces technical officer,46,41+,"$119,696",Medium Income,Diners Club / Carte Blanche,,,,,,,,,,,
477b8555-83ed-4501-84ae-343ccd9796e3,2019-10-20,edwardhardin,Michael Small,M.S.,M,"0255 Ian Ports Apt. 062
South Ryanstad, MI 50767",MI,50767,folson@gmail.com,******@gmail.com,1953-05-31,"['-29.794859', '-19.379020']","83953 George Inlet
North Vanessa, NV 05584",Anderson LLC,Field trials officer,48,41+,"$128,307",Medium Income,VISA 16 digit,,,,,,,,,,,
3a1c82d1-6e9b-4573-b13a-b0aa9eaab109,2020-09-18,bettywilcox,Jody Warren,J.W.,F,"4755 Valenzuela Circles
Walkerton, KY 26534",KY,26534,justin00@yahoo.com,********@yahoo.com,1922-10-27,"['-48.261875', '48.610736']","45179 Salinas Circle
Lopezville, MI 12506","Simpson, Wilson and Howard",Exhibition designer,19,18-25,"$217,120",High Income,Discover,,,,,,,,,,,
bd039b04-2783-45a7-9a72-de894b0dae22,2021-07-21,ksmith,Stephanie Lin,S.L.,F,"7862 Dixon Corner Suite 645
Jacquelineburgh, SC 30327",SC,30327,scottrivera@hotmail.com,***********@hotmail.com,1936-01-19,"['-11.1580125', '-13.100919']","260 Jared Drive Suite 625
East Mikayla, AZ 32121",Jones Group,Architect,30,26-40,"$148,942",Medium Income,American Express,,,,,,,,,,,
ace8876a-56f5-4681-9edc-a37d770d41f3,2021-08-02,jimmyjenkins,Danielle Leon,D.L.,F,"73200 James Common
Mcbrideburgh, TX 93362",TX,93362,kpayne@yahoo.com,******@yahoo.com,1920-06-20,"['-29.6007955', '-84.226008']","63137 Monroe Place Apt. 981
Vazquezville, UT 09091",Clark-Cole,Research scientist (physical sciences),48,41+,"$170,968",High Income,VISA 19 digit,,,,,,,,,,,
f4da2b73-8dcb-4f8c-b284-0843e1bf2101,2020-06-20,michelle74,Dr. Brandi Walton,D.B.,F,"90664 Luna Pine
Lake Curtis, MS 83111",MS,83111,mark07@hotmail.com,******@hotmail.com,1975-12-08,"['-60.936332', '-113.787730']","494 Shea Pass Suite 211
Kimton, CT 89083",Johnson-Knight,Production engineer,46,41+,"$185,019",High Income,JCB 16 digit,,,,,,,,,,,
c4f7751d-71d1-49e2-8963-5ab557e8973e,2022-03-15,rbush,Kristen Baker,K.B.,F,"Unit 1204 Box 4452
DPO AA 69558",AA,69558,victorbaldwin@gmail.com,*************@gmail.com,1991-08-27,"['49.879386', '-172.734483']","6342 Thornton Station
Schwartzland, AK 07778","Sutton, Gibson and Roberson",Solicitor,42,41+,"$119,845",Medium Income,Diners Club / Carte Blanche,,,,,,,,,,,
935ab243-4fe3-4333-a2d1-bb634b3695fb,2019-08-21,rbarajas,Dennis Gilbert,D.G.,M,"994 Matthew Plains
Lake Ann, IL 82621",IL,82621,christinelawrence@hotmail.com,*****************@hotmail.com,1921-03-13,"['37.2635095', '51.616868']","51386 Thomas Locks
North Molly, IL 74715",Watson LLC,Acupuncturist,34,26-40,"$93,821",Medium Income,JCB 16 digit,,,,,,,,,,,
9ed2c8d7-7687-4afa-9221-994a89298365,2022-02-23,jacobhawkins,Susan Glenn,S.G.,F,"62925 Rogers Oval Apt. 868
Rogerston, NM 31039",NM,31039,njones@gmail.com,******@gmail.com,1957-06-07,"['-32.859538', '123.028196']","24915 Taylor Villages
Donaldport, OK 48500","Patterson, Fleming and Smith",Information officer,23,18-25,"$199,417",High Income,VISA 13 digit,,,,,,,,,,,
39989058-f8fa-4d92-888a-2b81021c470d,2020-02-22,shanearnold,Jeffery Park,J.P.,M,"76749 Timothy Skyway
New Johnport, IN 17696",IN,17696,adam50@yahoo.com,******@yahoo.com,1976-05-17,"['77.724802', '116.408796']","889 David Pass
East Benjaminchester, NE 86131",Walker-Peters,Biomedical scientist,32,26-40,"$95,584",Medium Income,JCB 15 digit,,,,,,,,,,,
d724477e-02ee-45c2-a7c4-2fcf5d45ff2c,2022-03-09,makayla46,Aaron Davis,A.D.,M,"037 Johnson Greens Suite 704
West Courtney, MS 76087",MS,76087,madison81@gmail.com,*********@gmail.com,1928-12-25,"['4.7279735', '134.865884']","325 Hill Summit
Lauraland, VA 24783","Lloyd, Roberts and Durham",Translator,46,41+,"$30,536",Low Income,VISA 19 digit,,,,,,,,,,,
371e1e8a-f6e9-4deb-9f32-81e66ba78f7e,2022-04-30,simsthomas,Tony Hudson,T.H.,M,"897 Amanda Viaduct Suite 029
North Josephtown, CA 36033",CA,36033,hardypatrick@yahoo.com,************@yahoo.com,1954-02-27,"['40.877194', '-130.653537']","7752 Fowler Island
Duffybury, CO 22254",Lopez Ltd,"Psychologist, educational",23,18-25,"$65,730",Medium Income,VISA 13 digit,,,,,,,,,,,
06988c17-974f-44bb-97d5-c7e3628b16a3,2021-12-17,bchen,Christina Davis,C.D.,F,"40115 Julia Ferry
West Nancy, MA 66570",MA,66570,agutierrez@gmail.com,**********@gmail.com,2008-03-25,"['-57.632213', '-93.370999']","8286 Young Fort
East Mitchellview, NJ 18731",Montes and Sons,Arts administrator,19,18-25,"$64,897",Medium Income,JCB 16 digit,,,,,,,,,,,
3ada9ac0-66f4-4ac7-af25-8e47e5a24de2,2022-04-14,goodmandaniel,James Rogers,J.R.,M,"68078 Rachel Ramp
East Scottstad, AR 26787",AR,26787,wagnernatalie@gmail.com,*************@gmail.com,1935-08-30,"['46.0741905', '6.364377']","032 Melissa Hollow Suite 174
New Devon, VA 93838","Mueller, Davis and Bell","Designer, industrial/product",43,41+,"$111,019",Medium Income,Mastercard,,,,,,,,,,,
aa356b1e-4cc8-46b6-9ce8-9b7604de2e15,2021-08-07,cynthiaschroeder,David Snyder,D.S.,M,"PSC 7678, Box 6871
APO AP 35046",AP,35046,wflores@gmail.com,*******@gmail.com,1992-02-22,"['46.980376', '-71.508863']","6234 Page Ford Apt. 969
Roseland, IL 36076","Wells, Hall and Young",Petroleum engineer,29,26-40,"$217,579",High Income,American Express,,,,,,,,,,,
a228d403-6497-4457-87ad-2a026feb46cf,2020-05-18,rodneypearson,Samantha Leonard,S.L.,F,"52100 Amanda Prairie
South Stephenstad, IA 30964",IA,30964,mcclureemily@yahoo.com,************@yahoo.com,1990-05-07,"['-65.343088', '104.593871']","560 Mark Prairie Suite 873
East Meredith, SC 36913",Ward-Coleman,"Education officer, environmental",26,26-40,"$111,553",Medium Income,JCB 16 digit,,,,,,,,,,,
e57b62ba-b409-49a4-bfc3-7df530e50721,2020-07-09,stewartjessica,Debbie Bender,D.B.,F,"8657 Jonathan Roads Suite 724
West Justinstad, IN 34055",IN,34055,brian66@hotmail.com,*******@hotmail.com,1980-12-03,"['21.425918', '114.743351']","68768 Baker Plaza
Brianport, SD 04832","Bolton, Bowen and Lloyd",Health and safety adviser,54,41+,"$129,210",Medium Income,Maestro,,,,,,,,,,,
1d76293f-6aa1-4f97-b484-7b25c6435322,2021-07-10,suzanneburke,Patrick Hansen,P.H.,M,"842 Wood Plains Apt. 011
Lake Kimberly, DE 09220",DE,09220,agoodwin@hotmail.com,********@hotmail.com,2014-04-24,"['57.060422', '-111.244627']","506 Bryan Trail
Lake Robert, CT 13982",Melton and Sons,"Therapist, drama",39,26-40,"$98,701",Medium Income,Mastercard,,,,,,,,,,,
a73d6a83-31cc-4d13-85b9-4193c2461c51,2019-07-31,richarddeleon,Shannon Harris,S.H.,F,"74791 Mcclain Corners
Michaelland, NY 71200",NY,71200,tonya07@yahoo.com,*******@yahoo.com,1965-03-06,"['-9.9631675', '-26.678739']","0379 Rodriguez Centers Apt. 376
Lake Connor, MT 93296","Jackson, Mckinney and Medina",Best boy,21,18-25,"$202,295",High Income,American Express,,,,,,,,,,,
9a3ca46f-990c-4748-97d1-e46ff3ef6997,2020-12-12,hammondbrian,Emily Rose,E.R.,F,"50336 William Summit
North Randy, MS 73666",MS,73666,danieltrevino@hotmail.com,*************@hotmail.com,1958-05-08,"['88.079925', '-77.017586']","48920 Perez Ferry
Tracymouth, RI 59371",Gomez-Carroll,"Teacher, primary school",59,41+,"$154,117",High Income,American Express,,,,,,,,,,,
699d16c6-9101-4d70-b7bd-e83f83fe39bd,2019-09-24,darinhernandez,Crystal Baker,C.B.,F,"67127 Abigail Cliffs Suite 020
Davisburgh, NE 10851",NE,10851,seanmyers@hotmail.com,*********@hotmail.com,2007-04-19,"['-19.396725', '-28.636185']","5633 Melissa Islands
Lake Richardview, MA 26051",Richards-Park,Armed forces operational officer,47,41+,"$58,222",Medium Income,VISA 16 digit,,,,,,,,,,,
bfe3ac27-0199-48db-a11f-79ca54c30ff6,2021-02-20,stephaniescott,Elizabeth Logan,E.L.,F,"0490 Fernandez Glens Suite 577
Shannonstad, IN 33682",IN,33682,jperry@yahoo.com,******@yahoo.com,2020-07-06,"['-74.6585685', '87.858210']","6086 Macdonald Mountain
North Janet, OR 97554","Morales, Gomez and Lopez","Designer, television/film set",49,41+,"$184,627",High Income,JCB 16 digit,,,,,,,,,,,
e648b61b-e0b9-42a7-ac35-614cb58bd00d,2019-07-07,davidsimpson,Ryan Rodriguez,R.R.,M,"967 Harris Motorway
Acostaville, VT 69984",VT,69984,shaunperez@yahoo.com,**********@yahoo.com,1964-01-11,"['76.5572615', '-47.917185']","306 Michelle Street Apt. 753
Gonzalezmouth, AL 14039","Wilkerson, Perry and Carr",Fish farm manager,57,41+,"$154,174",High Income,American Express,,,,,,,,,,,
5027ae11-af68-4897-a705-248e16cdc1eb,2020-01-11,atkinsjason,Gregory Jacobs,G.J.,M,"02356 Humphrey Village Suite 956
West Barbaratown, OR 12897",OR,12897,joeesparza@yahoo.com,**********@yahoo.com,1972-12-23,"['44.061519', '-0.944195']","013 Rick Radial Apt. 989
Reginahaven, SD 85534","Luna, Barnes and Walker",Barrister,36,26-40,"$178,242",High Income,VISA 13 digit,,,,,,,,,,,
e20cc571-5f31-459f-97d3-345abd56bafc,2019-10-09,hamiltonchristina,Dawn Kane,D.K.,F,"5248 Laura Plains Apt. 888
Lake Ralphberg, ME 21136",ME,21136,gpatton@yahoo.com,*******@yahoo.com,1993-12-30,"['-87.6039645', '-101.965693']","91823 Timothy Mills Apt. 374
Wendytown, TX 46648",Cook-Thompson,Chief Financial Officer,53,41+,"$60,143",Medium Income,Mastercard,,,,,,,,,,,
2870b235-cd6f-48ec-8737-c7bdf4944933,2022-02-02,mariagordon,Alexis Mooney,A.M.,F,"0867 Spears Crest
North Jessica, CT 76458",CT,76458,joseph83@yahoo.com,********@yahoo.com,1910-08-08,"['43.093324', '-60.145908']","5923 Chelsea Roads
Petersville, AL 54276",Hardin Inc,"Programmer, applications",63,41+,"$161,894",High Income,Mastercard,,,,,,,,,,,
35f3b178-55f3-40a0-8ad1-b67534d16577,2020-08-03,garciadaniel,Jessica Lynch,J.L.,F,"261 Simmons Manor Suite 207
Port Darrell, OR 31193",OR,31193,ugillespie@yahoo.com,**********@yahoo.com,2019-08-30,"['-77.478691', '72.288101']","89459 Oliver Road
West Christopher, IN 96198",Shields-Riley,Social worker,19,18-25,"$132,948",Medium Income,Mastercard,,,,,,,,,,,
7782ba4b-c0e3-4b34-9834-a93cd7c9bf5f,2019-09-15,ywilliams,Cory Johnson MD,C.J.,M,"PSC 4885, Box 2684
APO AA 37062",AA,37062,wrightkenneth@gmail.com,*************@gmail.com,1933-01-10,"['5.538912', '101.882577']","06727 Carroll Viaduct Apt. 360
Weissborough, MA 60643",Davis-Peterson,"Producer, television/film/video",61,41+,"$194,744",High Income,JCB 16 digit,,,,,,,,,,,
21d81fed-a6a3-448c-990b-d5bd2712f900,2020-12-25,jennifer25,Jonathan Perkins,J.P.,M,"132 Katherine Freeway
West Curtisside, CO 85077",CO,85077,ricardo51@gmail.com,*********@gmail.com,1909-07-13,"['-36.2453515', '153.382504']","34785 Hodges Groves
Port Kevintown, MS 63003",West Inc,Interpreter,48,41+,"$45,065",Low Income,American Express,,,,,,,,,,,
00ea3bbc-0c45-4f9c-a241-50e033152e30,2021-06-15,paulware,Mallory Smith,M.S.,F,"2617 Cooper Parks Suite 652
East Susan, RI 01384",RI,01384,joshuajohnson@gmail.com,*************@gmail.com,1911-05-18,"['78.362195', '0.506309']","6105 Curtis Glen
Port Heatherton, MT 50124",Patel-Taylor,Conference centre manager,56,41+,"$147,831",Medium Income,American Express,,,,,,,,,,,
27676266-eb97-4a81-ad41-230c90f75d53,2020-11-03,nsoto,Dustin Wright,D.W.,M,"PSC 9254, Box 8912
APO AP 80445",AP,80445,michael57@hotmail.com,*********@hotmail.com,2012-09-23,"['42.1451575', '-151.696253']","588 Anderson Point
West Scott, IL 29576",Carter Ltd,Office manager,56,41+,"$156,086",High Income,JCB 16 digit,,,,,,,,,,,
62ebc68f-48be-44a3-98ba-d70706fba089,2019-12-03,ryansanchez,William Perkins,W.P.,M,"0601 Barber Cape
West Stephanieside, MI 03672",MI,03672,thomaslewis@yahoo.com,***********@yahoo.com,1921-07-22,"['82.909636', '-168.261996']","7656 Teresa Cliffs Suite 944
Justinbury, RI 32508","Cline, Johnston and Anderson",Computer games developer,35,26-40,"$38,848",Low Income,JCB 16 digit,,,,,,,,,,,
77dd84e8-2498-4b05-a344-fb88bc1d228c,2021-06-18,lfriedman,Anthony Williams,A.W.,M,"PSC 8595, Box 1268
APO AE 59368",AE,59368,tony41@hotmail.com,******@hotmail.com,1977-09-04,"['-68.4207235', '75.513763']","PSC 9899, Box 5741
APO AE 64584",Hernandez-Smith,Office manager,20,18-25,"$32,386",Low Income,VISA 13 digit,,,,,,,,,,,
ade26047-b036-4789-9074-b3dd1ca30910,2020-04-20,allenholmes,Shelia Peterson,S.P.,F,"2010 Aguirre Expressway
Bartlettborough, NC 48486",NC,48486,jonathanfuller@yahoo.com,**************@yahoo.com,1994-10-04,"['3.935877', '-23.544596']","8454 Jones Mews Suite 823
Christianton, MO 17959",Dodson Inc,Dispensing optician,35,26-40,"$166,597",High Income,VISA 16 digit,,,,,,,,,,,
03be2b3a-9c51-4511-b677-5613f782d848,2022-01-08,maryburton,Lisa Peterson,L.P.,F,"0538 Hunter Fork
Deannaview, AK 72128",AK,72128,brandon50@yahoo.com,*********@yahoo.com,1933-05-25,"['-87.049388', '-134.797007']","97241 George Locks
Jordantown, TN 05832",Simpson-Lopez,IT technical support officer,62,41+,"$71,767",Medium Income,VISA 19 digit,,,,,,,,,,,
8eec5a5b-bac1-4962-9cb8-0ecb119db15c,2021-08-31,jeffrey70,Jamie Thomas,J.T.,M,"37578 Jeffery Centers
New Maria, KY 27955",KY,27955,stephen00@gmail.com,*********@gmail.com,1981-02-11,"['-4.7766475', '137.884123']","2954 Kirsten Divide
Smithchester, OK 55623",Andrews PLC,Medical illustrator,49,41+,"$119,321",Medium Income,Discover,,,,,,,,,,,
f4df9f92-eb41-4101-b0c6-239487ce0d36,2021-05-31,lorrainemeyers,Jose Miller,J.M.,M,"85100 Walker Orchard
Sandovalton, SD 95073",SD,95073,tcampbell@gmail.com,*********@gmail.com,1983-11-17,"['-74.1939305', '-144.225943']","94703 Mary Locks
North Kathleenmouth, WA 45369",Collins-Lee,"Surveyor, hydrographic",33,26-40,"$41,992",Low Income,Discover,,,,,,,,,,,
008a809f-8a8c-489e-b121-348331027f7d,2020-11-13,iquinn,Dennis Webster,D.W.,M,"13852 Rick Courts
Pacetown, MT 19108",MT,19108,mary62@gmail.com,******@gmail.com,2007-03-28,"['54.6050725', '-4.483172']","404 Michael Station
South Jonathan, LA 29296",Meyer-Medina,Health promotion specialist,34,26-40,"$165,654",High Income,Maestro,,,,,,,,,,,
b6efd01c-83bb-4842-9a12-91b16ce92f2d,2020-05-04,brian49,Christina Ross,C.R.,F,"Unit 4876 Box 2557
DPO AE 89275",AE,89275,bellrenee@hotmail.com,*********@hotmail.com,1930-12-03,"['42.0619995', '156.981802']","56998 Sanchez Parkways Apt. 876
West Richardmouth, IL 61035",Coleman and Sons,English as a second language teacher,31,26-40,"$138,277",Medium Income,VISA 19 digit,,,,,,,,,,,
